Date,Estrategia,Benchmark,CDI,Estrategia_Acum,Benchmark_Acum,CDI_Acum
2011-10-06,0.01543898157453697,0.0250127416003449,0.0001729987512359,0.870755963280511,0.7463922234751734,1.0328243157173873
2011-10-07,-0.014509714070492648,-0.0200038248231019,0.0001729987512359,0.8581215432281344,0.7314615241874505,1.0330029930342526
2011-10-10,0.030750849545952103,0.0395948794005152,0.0001729987512359,0.884509509696083,0.7604236550237696,1.0331817012620705
2011-10-11,0.004864590694985739,0.0106057477521446,0.0001729987512359,0.8888122864265771,0.7684885164937155,1.0333604404061887
2011-10-13,0.011454284319648324,0.0141721460678332,0.0001728657614923,0.8989929950621038,0.779379648000917,1.0335390730456155
2011-10-14,0.004995988123369293,0.007856998956063,0.0001728657614923,0.9034843533884263,0.7855032330816369,1.0337177365645096
2011-10-17,-0.013498221265304509,-0.0203343630746865,0.0001728657614923,0.8912889216766486,0.7695305251438148,1.033896430968209
2011-10-18,0.0098264395333104,0.0207935300773496,0.0001728657614923,0.9000471183722135,0.7855317812638314,1.0340751562620525
2011-10-19,0.0013226761563070923,-0.0011993022241605,0.0001729987512359,0.9012375892352372,0.7845896912514129,1.03425404997277
2011-10-20,-0.01062835441074567,-0.0173925699523341,0.0001663742687441,0.891658916728559,0.7709436601624425,1.0344261232340297
2011-10-21,0.018349063522758956,0.0230512867987409,0.0001663742687441,0.9080200228322458,0.788714903578518,1.0345982251238526
2011-10-24,0.014452752816295487,0.0296262781648719,0.0001663742687441,0.9211434117744872,0.8120815907047154,1.0347703556470016
2011-10-25,-0.0013904260655509077,-0.0106517612318076,0.0001663742687441,0.9198626299646454,0.8034314914997823,1.0349425148082405
2011-10-26,0.0004885213896583692,0.0152435774437693,0.0001663742687441,0.9203120025349305,0.8156786616612224,1.035114702612334
2011-10-27,-0.0018625828490952696,0.0372042559148817,0.0001663742687441,0.9185978451831924,0.8460253793339747,1.0352869190640475
2011-10-28,0.027654198454398978,0.0040998818964061,0.0001663742687441,0.9440009322936717,0.8494939834706062,1.035459164168147
2011-10-31,-0.001127966615114316,-0.019743585435115,0.0001663742687441,0.9429361307574077,0.8327219264313381,1.0356314379293998
2011-11-01,-0.013434691395322256,-0.017398608111351,0.0001663742687441,0.9302680748351827,0.8182337239676301,1.0358037403525737
2011-11-03,0.01408808379365387,0.0152294890358146,0.0001665074753127,0.9433737694240218,0.8306950054955289,1.0359762094182994
2011-11-04,0.006049442311186539,0.0081448896831397,0.0001663742687441,0.9490806546200391,0.8374609246756252,1.0361485692025776
2011-11-07,0.01250534858652664,0.0090165331515255,0.000166781486252,0.9609492390427917,0.8450119188660702,1.0363213796009272
2011-11-08,-0.0035186987621308773,-0.0029223466612611,0.0001663742687441,0.9575679481449013,0.8425425011062461,1.0364937968126422
2011-11-09,-0.015138312661032046,-0.0250059295903499,0.0001662372516277,0.9430719851517009,0.821473942646706,1.0366661006927536
2011-11-10,0.0016206236893191077,-0.0039617723718505,0.0001661002297999,0.9446003499515708,0.8182194498765333,1.0368382911703045
2011-11-11,0.0043031290813249695,0.0213705034716165,0.0001661002297999,0.9486650871876772,0.8357052114706639,1.0370105102487333
2011-11-14,0.0005041890785923767,-0.0049362051001758,0.0001658299784954,0.9491433937638791,0.831579999143559,1.0371824776793475
2011-11-16,0.008347411883249639,0.0051838374128874,0.0001659670096165,0.9570662846078916,0.8358907746549282,1.0373546157535947
2011-11-17,-0.02050578426784305,-0.0268271857923497,0.0001659670096165,0.9374408898456961,0.8134661775411494,1.0375267823970833
2011-11-18,-0.0044706936591639,-0.0045271894576146,0.0001661002297999,0.933249878803622,0.809783462038059,1.037699115834063
2011-11-21,-0.0017808550083629002,-0.0078616629356084,0.0001662372516277,0.9315878960829005,0.8034172174086857,1.0378716200830957
2011-11-22,-0.0058024188909256615,-0.007231056231678,0.0001662372516277,0.9261824328761114,0.7976076623321052,1.0380441530087607
2011-11-23,-0.012308122120773991,-0.0162138945559969,0.0001662372516277,0.9147828663861566,0.7846753357979973,1.0382167146158252
2011-11-24,0.004697639594709039,0.0056028523612021,0.0001662372516277,0.9190801865998537,0.7890717558559502,1.038389304909057
2011-11-25,-0.0011217087604252075,-0.0069826338639652,0.0001659670096165,0.9180492463030114,0.7835619566924119,1.0385616432768106
2011-11-28,0.012412762088420067,0.0204576092104784,0.0001658299784954,0.929444773182824,0.7995917609946231,1.0387338679317815
2011-11-29,-0.007488930666968685,-0.0127996858096649,0.0001656929426616,0.9224842257176815,0.7893572376778952,1.0389059788030015
2011-11-30,0.034258633022376465,0.0284810126582277,0.0001659670096165,0.9540872742754746,0.8118389311560631,1.0390784029215763
