ESTRATÉGIA ASSIMETRIA DE BAIXA;ASSIMETRIA ONLY;ENTROPIA ONLY;ESTRATÉGIA COM ASSIMETRIA DE ALTA;Data
3,297956881;2,871489928;3,131323108;1,79964136;10/08/2021
3,336424519;2,90498322;3,112846158;1,789154792;11/08/2021
3,280585447;2,856364836;3,081495149;1,774801809;12/08/2021
3,284756004;2,859996089;3,098885305;1,779276252;13/08/2021
3,225439333;2,808349803;3,078403918;1,763108673;16/08/2021
3,20376783;2,789480696;3,063843578;1,753987059;17/08/2021
3,194358763;2,781288338;3,061309736;1,755052833;18/08/2021
3,260752254;2,839096323;3,127646821;1,792266178;19/08/2021
3,303028571;2,875905785;3,181213674;1,818477463;20/08/2021
3,280238047;2,85606236;3,155010696;1,809846541;23/08/2021
3,33329549;2,902258814;3,188739858;1,838710628;24/08/2021
3,341516117;2,909416411;3,193712532;1,842109609;25/08/2021
3,295597449;2,8694356;3,159033144;1,820043838;26/08/2021
3,334967933;2,903714989;3,174077743;1,835286897;27/08/2021
3,319999043;2,890681764;3,153286089;1,822696035;30/08/2021
3,30895871;2,881069083;3,125653815;1,822846587;31/08/2021
3,360000215;2,925510285;3,155548747;1,844533704;01/09/2021
3,288722384;2,863449566;3,101266032;1,803301434;02/09/2021
3,268037346;2,845439362;3,09089821;1,80236477;03/09/2021
3,296087334;2,869862137;3,12477772;1,821562554;06/09/2021
3,19625905;2,782942894;3,032525819;1,75591689;08/09/2021
3,246988251;2,827112177;3,085119144;1,781187603;09/09/2021
3,232102664;2,814151482;3,082794805;1,774755031;10/09/2021
3,269059954;2,846329733;3,131471811;1,796869923;13/09/2021
3,278333519;2,854404111;3,132962009;1,789935606;14/09/2021
3,237343287;2,818714427;3,109490762;1,776147561;15/09/2021
3,236533171;2,81800907;3,127020701;1,7743319;16/09/2021
3,205969472;2,791397638;3,114757488;1,765041997;17/09/2021
3,148359588;2,74123743;3,054244225;1,732163126;20/09/2021
3,183005304;2,771403023;3,093186451;1,748605401;21/09/2021
3,225960493;2,80880357;3,128173789;1,773016207;22/09/2021
3,250784451;2,830417481;3,144205177;1,78736805;23/09/2021
3,234489968;2,816230078;3,14513312;1,78097357;24/09/2021
3,271177001;2,84817302;3,157017114;1,798383772;27/09/2021
3,208636423;2,793719718;3,122274263;1,775336117;28/09/2021
3,219974418;2,803591569;3,139404395;1,792221501;29/09/2021
3,197530826;2,784050214;3,105777989;1,779760881;30/09/2021
3,213723752;2,798149193;3,110915998;1,792010024;01/10/2021
3,156830912;2,748613306;3,033966075;1,7281982;04/10/2021
3,144010528;2,737450758;3,025032451;1,727412705;05/10/2021
3,130034623;2,725282112;3,002872327;1,716965583;06/10/2021
3,125311934;2,721170125;2,99527202;1,7058494;07/10/2021
3,180582201;2,769293257;3,044177206;1,731337147;08/10/2021
3,179321882;2,768195914;3,037367549;1,711101521;11/10/2021
3,242328574;2,823055055;3,073011545;1,72580819;13/10/2021
3,240784675;2,821710801;3,063784083;1,718050224;14/10/2021
3,265200939;2,842969737;3,093160603;1,744564231;15/10/2021
3,273531128;2,850222729;3,110472012;1,759535878;18/10/2021
3,187955823;2,775713378;3,035802497;1,717784277;19/10/2021
3,187678145;2,775471608;3,05326146;1,732478546;20/10/2021
3,122222482;2,718480178;2,991816519;1,695653765;21/10/2021
3,10493664;2,703429611;2,960829349;1,661571722;22/10/2021
3,157638878;2,749316793;3,022703122;1,695028048;25/10/2021
3,107887541;2,705998924;2,981207545;1,670558518;26/10/2021
3,123779074;2,719835483;3,011851766;1,689848674;27/10/2021
3,084710255;2,68581875;2,972726549;1,674399612;28/10/2021
3,071099306;2,673967867;2,955577664;1,660585918;29/10/2021
3,106323383;2,704637031;2,989787162;1,684654445;01/11/2021
3,13682589;2,731195183;3,05268667;1,723315464;03/11/2021
3,069348486;2,672443449;2,99401631;1,697704538;04/11/2021
3,093996461;2,693904133;3,005188725;1,702288165;05/11/2021
3,076005819;2,678239906;3,001558044;1,696575541;08/11/2021
3,093243675;2,693248692;3,02439808;1,70722122;09/11/2021
3,129541822;2,724853036;3,06227147;1,732314461;10/11/2021
3,17594206;2,765253144;3,062648648;1,733713821;11/11/2021
3,150659828;2,743240221;3,035729302;1,720881021;12/11/2021
3,122701365;2,718897136;2,993981785;1,692931774;16/11/2021
3,093018326;2,693052484;2,951379924;1,665185199;17/11/2021
3,075975226;2,678213269;2,945420726;1,660891285;18/11/2021
3,100947478;2,699956297;2,953877276;1,666400389;19/11/2021
3,064620896;2,668327195;2,912561287;1,643876375;22/11/2021
3,103915461;2,702540483;2,923807618;1,65451882;23/11/2021
3,123222337;2,719350739;2,930371357;1,660533993;24/11/2021
3,157040602;2,748795881;2,973163218;1,684163491;25/11/2021
3,092363001;2,6924819;2,917290102;1,653197268;26/11/2021
3,110395101;2,708182225;2,924482437;1,652911545;29/11/2021
3,084064683;2,685256658;2,8939594;1,640577246;30/11/2021
3,053241308;2,65841913;2,864404015;1,628849329;01/12/2021
3,142670773;2,73628425;2,945244626;1,672536265;02/12/2021
3,168556522;2,758822649;2,956991666;1,683303287;03/12/2021
3,195007866;2,781853504;2,971161436;1,683104498;06/12/2021
3,17276424;2,762486256;2,948690354;1,681853466;07/12/2021
3,203979717;2,789665183;2,97014858;1,698657196;08/12/2021
3,15131541;2,743811027;2,92562274;1,680258587;09/12/2021
3,172101124;2,76190889;2,931310708;1,685051635;10/12/2021
3,155400785;2,747368112;2,93151731;1,684719911;13/12/2021
3,149497145;2,742227887;2,926828784;1,687988172;14/12/2021
3,183168966;2,771545521;2,952503547;1,692488716;15/12/2021
3,174915479;2,764359313;2,932950612;1,682959879;16/12/2021
3,180204312;2,768964234;2,921636699;1,677225963;17/12/2021
3,137176324;2,731500302;2,887016528;1,655643443;20/12/2021
3,131058044;2,726173191;2,880357164;1,649471711;21/12/2021
3,115622328;2,712733506;2,87445047;1,648845152;22/12/2021
3,114051291;2,711365624;2,877266599;1,648681537;23/12/2021
3,131443329;2,726508655;2,893641616;1,657591988;27/12/2021
3,131915211;2,726919516;2,887967078;1,662580147;28/12/2021
3,116084292;2,713135733;2,875206467;1,652844843;29/12/2021
3,135358952;2,729917939;2,879991303;1,656373054;30/12/2021
3,074484228;2,676915076;2,834913474;1,636601331;03/01/2022
3,047487079;2,653408995;2,829623195;1,632427722;04/01/2022
2,976563141;2,591656406;2,787151765;1,599965871;05/01/2022
2,967415802;2,583691932;2,762833373;1,594570183;06/01/2022
2,961232159;2,578307911;2,759311969;1,597040753;07/01/2022
2,924782029;2,546571238;2,748495729;1,598969324;10/01/2022
2,942081429;2,56163361;2,758603485;1,619275365;11/01/2022
2,990916038;2,604153295;2,798459037;1,642398241;12/01/2022
2,995858174;2,608456351;2,804193299;1,642601724;13/01/2022
3,00413196;2,615660233;2,816715085;1,660088485;14/01/2022
2,98975245;2,603140173;2,817082174;1,658422668;17/01/2022
2,974522485;2,589879633;2,819651491;1,660224004;18/01/2022
3,003292796;2,614929584;2,851439532;1,676510694;19/01/2022
3,040666962;2,647470803;2,869971651;1,689225534;20/01/2022
3,025552997;2,634311263;2,862531755;1,695552228;21/01/2022
3,011226421;2,621837292;2,858866172;1,685470997;24/01/2022
3,059303693;2,663697573;2,895217328;1,714399903;25/01/2022
3,077454834;2,679501545;2,894230952;1,718191328;26/01/2022
3,12931558;2,72465605;2,936818963;1,739250714;27/01/2022
3,098328039;2,697675584;2,946276184;1,745679575;28/01/2022
3,132705201;2,72760735;2,988937087;1,772795935;31/01/2022
3,128411018;2,723868459;2,98269049;1,766675155;01/02/2022
3,088757106;2,689342292;2,952469709;1,750062441;02/02/2022
3,092379954;2,692496661;2,978095304;1,7618413;03/02/2022
3,084730406;2,685836295;2,965790545;1,749813395;04/02/2022
3,06992653;2,672946745;2,977649849;1,752173192;07/02/2022
3,080052607;2,681763394;2,987027501;1,756277534;08/02/2022
3,071331376;2,674169927;2,994643812;1,752465164;09/02/2022
3,061792186;2,665864273;2,98463681;1,759934549;10/02/2022
3,075143758;2,67748932;2,997056735;1,765874242;11/02/2022
3,080834196;2,682443913;2,997572815;1,774073014;14/02/2022
3,100452292;2,699525145;3,025527134;1,798340404;15/02/2022
3,115238297;2,712399135;3,030872787;1,797873023;16/02/2022
3,107802806;2,705925146;3,018275901;1,792775243;17/02/2022
3,091593327;2,691811755;3,026995251;1,799995088;18/02/2022
3,04703738;2,653017447;2,995042853;1,778505942;21/02/2022
3,068711608;2,671888928;3,013585812;1,797144601;22/02/2022
3,059549551;2,663911638;3,037972312;1,797300155;23/02/2022
3,02978904;2,637999533;3,018118137;1,784481645;24/02/2022
3,02487582;2,633721654;3,023918573;1,791840399;25/02/2022
3,030953548;2,639013456;3,02707883;1,791549714;02/03/2022
3,030450961;2,638575859;3,031518047;1,795391383;03/03/2022
2,984681847;2,598725262;3,01338488;1,785341124;04/03/2022
2,886755466;2,513461983;2,939028005;1,745052874;07/03/2022
2,933765507;2,55439304;2,945837946;1,742113696;08/03/2022
3,043496787;2,649934697;3,042561404;1,80707516;09/03/2022
3,006180588;2,617443948;3,021379645;1,797595674;10/03/2022
2,952274613;2,570508688;3,004634274;1,786807023;11/03/2022
2,943214448;2,562620115;3,008333877;1,795185615;14/03/2022
2,945619591;2,564714243;3,005054432;1,794500271;15/03/2022
3,007377984;2,618486506;3,04425532;1,81921687;16/03/2022
3,045462179;2,651645939;3,092240554;1,853771369;17/03/2022
3,115324398;2,712474103;3,124793334;1,87703068;18/03/2022
3,11644283;2,713447907;3,155297757;1,895151299;21/03/2022
3,174138143;2,763682497;3,192541998;1,913874896;22/03/2022
3,163942466;2,754805248;3,188779194;1,908440942;23/03/2022
3,217420975;2,801368319;3,225812734;1,929947284;24/03/2022
3,235265211;2,816905073;3,226946815;1,929999122;25/03/2022
3,235375272;2,817000901;3,218393998;1,923808487;28/03/2022
3,283319781;2,858745588;3,248062664;1,94124782;29/03/2022
3,26644338;2,844051515;3,22575862;1,934833712;30/03/2022
3,256252652;2,835178575;3,231184263;1,940031932;31/03/2022
3,289509738;2,864135106;3,278109053;1,96246234;01/04/2022
3,272356817;2,849200271;3,254586614;1,951067084;04/04/2022
3,243413832;2,823999975;3,227787865;1,923733879;05/04/2022
3,224018385;2,807112601;3,223605469;1,921176722;06/04/2022
3,21613556;2,800249124;3,224142272;1,926157661;07/04/2022
3,226278848;2,809080758;3,244012765;1,934550287;08/04/2022
3,199619029;2,785868386;3,23162047;1,923097103;11/04/2022
3,175126044;2,764542649;3,204607134;1,913213486;12/04/2022
3,168825309;2,759056678;3,214169718;1,92354912;13/04/2022
3,167038904;2,757501278;3,223461038;1,928153783;14/04/2022
3,166914701;2,757393136;3,231219429;1,949506512;18/04/2022
3,16052525;2,751829921;3,173650397;1,920257963;19/04/2022
3,171074476;2,761015;3,185853716;1,924374559;20/04/2022
3,123600381;2,719679897;3,16521887;1,906346407;22/04/2022
3,139494994;2,733519139;3,191883584;1,918791064;25/04/2022
3,112222919;2,709773683;3,161854628;1,887540578;26/04/2022
3,12508925;2,720976237;3,173936591;1,89637886;27/04/2022
3,135420499;2,729971527;3,181824569;1,892765289;28/04/2022
3,080538558;2,682186505;3,122852268;1,853075116;29/04/2022
3,057751027;2,662345686;3,064197171;1,818626185;02/05/2022
3,07017612;2,673164059;3,059194296;1,816047944;03/05/2022
3,108810875;2,706802859;3,099460452;1,847662069;04/05/2022
3,0365835;2,643915384;3,024490864;1,806036041;05/05/2022
3,016146773;2,626121381;3,026331272;1,813347804;06/05/2022
2,993000035;2,605967805;3,035434426;1,819813478;09/05/2022
2,980668831;2,595231179;3,013548059;1,803873923;10/05/2022
2,988758294;2,602274574;3,000145523;1,800936106;11/05/2022
3,005679055;2,61700727;3,050269223;1,827903546;12/05/2022
3,042038436;2,648664929;3,077446;1,841832012;13/05/2022
3,060929962;2,665113545;3,09298699;1,85209663;16/05/2022
3,092638143;2,692721463;3,136298131;1,884494019;17/05/2022
3,026401842;2,635050341;3,093849821;1,85884554;18/05/2022
3,046247849;2,652330013;3,109879591;1,859195073;19/05/2022
3,079687912;2,681445859;3,146028009;1,874329492;20/05/2022
3,124151111;2,720159411;3,187406131;1,906860186;23/05/2022
3,141343071;2,735128236;3,231118775;1,931105078;24/05/2022
3,13952171;2,7335424;3,218437969;1,918346087;25/05/2022
3,185905483;2,773928172;3,194913114;1,919053163;26/05/2022
3,185491128;2,773567399;3,173683379;1,917577421;27/05/2022
3,156165907;2,748034295;3,147204602;1,905666799;30/05/2022
3,164585544;2,755365168;3,172247886;1,920264429;31/05/2022
3,172335375;2,762112849;3,173255889;1,918879184;01/06/2022
3,199155639;2,785464918;3,197976867;1,926949063;02/06/2022
3,16632134;2,756876504;3,164430224;1,90977071;03/06/2022
3,140276802;2,734199849;3,138438396;1,8991155;06/06/2022
3,122249781;2,718503947;3,120102072;1,884546231;07/06/2022
3,100508485;2,699574072;3,091735437;1,864117751;08/06/2022
3,092788969;2,692852785;3,063692961;1,846996703;09/06/2022
3,058891136;2,663338365;3,019216651;1,81918798;10/06/2022
2,987552297;2,601224527;2,986761202;1,792856676;13/06/2022
2,973921472;2,589356338;2,979126335;1,784255025;14/06/2022
3,0040375;2,615577988;3,009273546;1,803493242;15/06/2022
2,943149684;2,562563726;2,988770307;1,785614826;17/06/2022
2,953563892;2,571631247;2,998220514;1,799940792;20/06/2022
2,954557099;2,57249602;2,975194544;1,782184803;21/06/2022
2,945419278;2,564539833;2,980096645;1,786937906;22/06/2022
2,932235297;2,553060706;2,950824034;1,766286854;23/06/2022
2,929638955;2,550800102;2,943160826;1,759712198;24/06/2022
2,956884157;2,57452216;2,966997184;1,777966449;27/06/2022
2,953053028;2,571186444;2,958992641;1,77513905;28/06/2022
2,934987598;2,5554571;2,931583871;1,753451558;29/06/2022
2,937734586;2,557848868;2,919328575;1,736911224;30/06/2022
2,950514518;2,568976195;2,941595731;1,750516536;01/07/2022
2,928661999;2,549949479;2,898185729;1,723459015;04/07/2022
2,927596198;2,549021499;2,886581169;1,72335493;05/07/2022
2,953237667;2,571347207;2,887686198;1,721949312;06/07/2022
2,997699919;2,610059936;2,918062533;1,745285802;07/07/2022
2,988916062;2,60241194;2,922516335;1,751359635;08/07/2022
2,93956542;2,559442952;2,891050088;1,737033253;11/07/2022
2,935110171;2,555563822;2,89517034;1,742684327;12/07/2022
2,915672621;2,53863979;2,883632013;1,73430429;13/07/2022
2,881107733;2,508544573;2,884338823;1,744643289;14/07/2022
2,879741249;2,507354792;2,906703171;1,759839939;15/07/2022
2,880756752;2,508238978;2,906275598;1,756959922;18/07/2022
2,926925729;2,548437731;2,947579834;1,763936808;19/07/2022
2,92986733;2,550998946;2,950121585;1,775169499;20/07/2022
2,935891276;2,556243921;2,959580842;1,781192518;21/07/2022
2,925242615;2,546972264;2,955067889;1,789640757;22/07/2022
2,946106191;2,56513792;2,990647197;1,814263069;25/07/2022
2,929414865;2,55060499;2,978782579;1,798889621;26/07/2022
2,984664875;2,598710485;3,008067604;1,827610782;27/07/2022
3,00607052;2,617348113;3,023810073;1,844459302;28/07/2022
3,013777128;2,624058161;3,028500463;1,844305712;29/07/2022
3,011126853;2,6217506;3,015676531;1,842136475;01/08/2022
3,014044263;2,624290752;3,031984538;1,849143968;02/08/2022
3,046183802;2,652274247;3,043237322;1,859109002;03/08/2022
3,098424401;2,697759486;3,085017035;1,892209912;04/08/2022
3,102454678;2,701268597;3,112013538;1,909509279;05/08/2022
3,134228698;2,728933841;3,13384035;1,9335232;08/08/2022
3,139898212;2,733870216;3,164426871;1,945065692;09/08/2022
3,177393309;2,766516729;3,190058734;1,96454873;10/08/2022
3,133368043;2,728184479;3,178200358;1,949947919;11/08/2022
3,125750612;2,721552077;3,221178736;1,975033481;12/08/2022
3,147543498;2,740526871;3,223551752;1,981223464;15/08/2022
3,150587138;2,74317693;3,227787305;1,980161103;16/08/2022
3,186647745;2,774574451;3,258132442;2,004967543;17/08/2022
3,183938782;2,77221579;3,242953858;1,996605556;18/08/2022
3,126849832;2,722509154;3,207835824;1,981398613;19/08/2022
3,106589315;2,704868574;3,184556698;1,972813224;22/08/2022
3,119451124;2,716067191;3,186246697;1,977320007;23/08/2022
3,120778644;2,717223046;3,174100909;1,976518565;24/08/2022
3,115627585;2,712738084;3,165934757;1,976465282;25/08/2022
3,087661545;2,688388401;3,141094372;1,955177515;26/08/2022
3,093557422;2,693521868;3,14583106;1,963712116;29/08/2022
3,066401532;2,669877573;3,124924186;1,946165671;30/08/2022
3,048100054;2,653942704;3,100302767;1,927540048;31/08/2022
3,094612465;2,694440481;3,127928436;1,942881589;01/09/2022
3,119004358;2,715678198;3,137305433;1,954897276;02/09/2022
3,133681826;2,728457686;3,155381226;1,96214971;05/09/2022
3,085218541;2,686261308;3,126548954;1,939043115;06/09/2022
3,096948588;2,696474514;3,11443538;1,938790087;08/09/2022
3,123625077;2,7197014;3,143583177;1,957570791;09/09/2022
3,158764267;2,750296655;3,165109251;1,963192632;12/09/2022
3,107387617;2,705563646;3,123457015;1,932317298;13/09/2022
3,10743041;2,705600906;3,114902262;1,934063782;14/09/2022
3,084390217;2,685540097;3,10597604;1,922253984;15/09/2022
3,070605216;2,673537668;3,096280234;1,911638998;16/09/2022
3,116137513;2,713182071;3,141482596;1,935444928;19/09/2022
3,148311172;2,741195275;3,178621703;1,951885807;20/09/2022
3,14254409;2,736173949;3,165945074;1,940495208;21/09/2022
3,196622097;2,783258995;3,211263483;1,973054925;22/09/2022
3,190039257;2,777527398;3,197739685;1,955192136;23/09/2022
3,102377213;2,70120115;3,122127419;1,909271379;26/09/2022
3,059931503;2,6642442;3,089574363;1,881105433;27/09/2022
3,055652078;2,660518158;3,076645771;1,877729103;28/09/2022
3,04592454;2,652048511;3,068481609;1,867536493;29/09/2022
3,088558876;2,689169696;3,098071323;1,889468265;30/09/2022
3,179054538;2,76796314;3,249437213;1,998136066;03/10/2022
3,143780544;2,737250513;3,216279453;1,977723769;04/10/2022
3,153812708;2,745985394;3,216902458;1,964243354;05/10/2022
3,158416921;2,749994225;3,205076976;1,960503048;06/10/2022
3,147433487;2,740431086;3,187917269;1,945289515;07/10/2022
3,157008457;2,748767893;3,18988436;1,949418055;10/10/2022
3,131824884;2,726840869;3,150757;1,926751275;11/10/2022
3,132201706;2,727168964;3,134827222;1,916667384;13/10/2022
3,120070525;2,716606496;3,115500245;1,89415604;14/10/2022
3,168271155;2,758574184;3,14371013;1,917489532;17/10/2022
3,221626602;2,805030106;3,187585732;1,945807382;18/10/2022
3,25074489;2,830383035;3,210077201;1,955363105;19/10/2022
3,265781044;2,843474828;3,239936846;1,966704182;20/10/2022
3,311202677;2,883022877;3,287784413;1,999508099;21/10/2022
3,255543401;2,834561039;3,236578921;1,985135338;24/10/2022
3,208553801;2,793647781;3,203925913;1,956408345;25/10/2022
3,156683033;2,74848455;3,144564909;1,91689452;26/10/2022
3,224681209;2,807689714;3,213627662;1,966691693;27/10/2022
3,248417612;2,828356704;3,227387519;1,975536944;28/10/2022
3,324100983;2,894253271;3,286274224;2,012643232;31/10/2022
3,337242209;2,905695172;3,31384757;2,043925071;01/11/2022
3,348654542;2,915631749;3,315771595;2,056205059;03/11/2022
3,370535976;2,934683641;3,314171802;2,049150161;04/11/2022
3,311789653;2,88353395;3,258792248;2,000388435;07/11/2022
3,340321554;2,90837632;3,271336981;2,007600147;08/11/2022
3,304176324;2,876905119;3,18442967;1,960796639;09/11/2022
3,173542112;2,76316354;3,099201417;1,883909478;10/11/2022
3,207988672;2,79315573;3,127776727;1,899090248;11/11/2022
3,236512885;2,817991407;3,148064966;1,917356091;14/11/2022
3,152742669;2,745053724;3,058480363;1,858716962;16/11/2022
3,128536042;2,723977316;3,042919607;1,834395143;17/11/2022
3,127602202;2,723164233;3,054022527;1,839672046;18/11/2022
3,179740349;2,768560267;3,12350297;1,896782675;21/11/2022
3,14996535;2,742635547;3,099222101;1,876089117;22/11/2022
3,149217849;2,741984707;3,088363333;1,869110342;23/11/2022
3,220743113;2,804260863;3,150108778;1,915572526;24/11/2022
3,155596599;2,747538606;3,093894174;1,879085362;25/11/2022
3,143248477;2,736787249;3,076695082;1,874951937;28/11/2022
3,164128491;2,754967218;3,080503479;1,888657026;29/11/2022
3,173540064;2,763161757;3,085725078;1,900199419;30/11/2022
3,157861877;2,749510954;3,077484311;1,89003671;01/12/2022
3,181909159;2,770448623;3,086791984;1,896204289;02/12/2022
3,128270364;2,723745993;3,028691072;1,856242702;05/12/2022
3,133133952;2,727980658;3,05362769;1,872171867;06/12/2022
3,14150473;2,735268991;3,059370988;1,877310119;07/12/2022
3,077887262;2,679878055;2,990503206;1,842360621;08/12/2022
3,076094078;2,678316752;2,975730281;1,8353233;09/12/2022
3,015663926;2,625700972;2,939427116;1,806197198;12/12/2022
2,961890021;2,578880704;2,873704548;1,756028027;13/12/2022
2,988019319;2,601631158;2,886364331;1,763214632;14/12/2022
2,975401721;2,590645172;2,873249957;1,765802029;15/12/2022
2,956145147;2,573878714;2,884901381;1,768688888;16/12/2022
2,997452846;2,609844812;2,927936314;1,793521956;19/12/2022
3,025532268;2,634293214;2,977518609;1,83109502;20/12/2022
3,028964514;2,637281628;2,996563236;1,843225326;21/12/2022
3,046178801;2,652269894;3,017355771;1,852320923;22/12/2022
3,053093508;2,658290442;3,033524488;1,876330042;23/12/2022
3,016291234;2,626247162;2,998815271;1,855821053;26/12/2022
3,01171967;2,622266757;2,976631416;1,841313733;27/12/2022
3,058593546;2,663079257;3,032212942;1,878845882;28/12/2022
3,040284091;2,647137443;3,029517171;1,87842926;29/12/2022
2,964766269;2,581385017;2,960261903;1,827345783;02/01/2023
2,932491592;2,553283858;2,892027376;1,777889934;03/01/2023
2,949400998;2,568006667;2,910823461;1,793517797;04/01/2023
2,99040369;2,6037072;2,939553884;1,818605896;05/01/2023
3,005880432;2,617182606;2,953919681;1,832829651;06/01/2023
3,021571821;2,630844902;2,971133359;1,840792144;09/01/2023
3,056253914;2,661042169;2,992884561;1,856456146;10/01/2023
3,091217484;2,691484513;3,025392001;1,887796783;11/01/2023
3,092829234;2,692887843;3,006245308;1,870796222;12/01/2023
3,064002078;2,667788398;2,981786451;1,854965205;13/01/2023
3,036168361;2,643553928;2,932810614;1,823506419;16/01/2023
3,088837943;2,689412676;2,981786671;1,849892258;17/01/2023
3,104459478;2,703014152;3,013537299;1,874742284;18/01/2023
3,113807247;2,711153138;3,019283629;1,88191382;19/01/2023
3,073912593;2,67641736;2,987958715;1,860678839;20/01/2023
3,059843168;2,664167287;2,967550015;1,838597478;23/01/2023
3,091487568;2,691719672;2,999411091;1,862081258;24/01/2023
3,126764484;2,722434842;3,050985559;1,897786127;25/01/2023
3,141113016;2,73492793;3,055763819;1,898653676;26/01/2023
3,106073905;2,704419813;3,020308862;1,872836713;27/01/2023
3,107186646;2,705388663;3,018763001;1,869907339;30/01/2023
3,147432037;2,740429823;3,053706947;1,889898497;31/01/2023
3,127496051;2,723071809;3,011669498;1,863516756;01/02/2023
3,095168361;2,694924493;3,000365818;1,851428925;02/02/2023
3,051338174;2,656762095;2,967225376;1,83374893;03/02/2023
3,060315558;2,664578591;2,971362125;1,836352156;06/02/2023
3,04499317;2,651237579;2,949827542;1,823255431;07/02/2023
3,079963095;2,681685457;3,018803788;1,86650814;08/02/2023
3,007870049;2,61891494;2,966357759;1,838506296;09/02/2023
3,039611413;2,64655175;2,976578008;1,840004916;10/02/2023
3,05636884;2,661142233;3,010269917;1,859622836;13/02/2023
3,039619379;2,646558687;2,992063047;1,84468522;14/02/2023
3,064891684;2,668562967;3,01718886;1,864902304;15/02/2023
3,077598755;2,679626855;3,035934277;1,873159872;16/02/2023
3,091603145;2,691820303;3,044432377;1,872946997;17/02/2023
3,03534627;2,642838143;2,989722074;1,84410621;22/02/2023
3,023151849;2,632220614;2,989690435;1,840974097;23/02/2023
3,014127797;2,624363484;2,955387451;1,817741113;24/02/2023
3,015828599;2,625844351;2,945149566;1,809731872;27/02/2023
3,006721664;2,617915056;2,943390844;1,809784781;28/02/2023
2,999160036;2,611331241;2,930581143;1,80208716;01/03/2023
2,981885285;2,596290331;2,906772601;1,790051809;02/03/2023
2,966896413;2,583239707;2,896836416;1,789424551;03/03/2023
2,994841803;2,607571409;2,929699667;1,803971801;06/03/2023
2,995675132;2,608296978;2,932980783;1,800525548;07/03/2023
3,037558951;2,644764697;2,971086567;1,826529094;08/03/2023
3,025425632;2,634200368;2,965380493;1,806282953;09/03/2023
2,995264391;2,607939352;2,935543574;1,781231459;10/03/2023
2,969343368;2,58537024;2,928367297;1,778121765;13/03/2023
2,965111426;2,581685541;2,930541661;1,784148138;14/03/2023
2,961165812;2,578250144;2,9541865;1,796480582;15/03/2023
2,952919667;2,571070329;2,949018277;1,794126946;16/03/2023
2,908428414;2,532332349;2,874214729;1,745408534;17/03/2023
2,859257525;2,489519869;2,866453447;1,743294632;20/03/2023
2,857249783;2,487771754;2,852700588;1,725234903;21/03/2023
2,854101193;2,485030316;2,852137027;1,722875946;22/03/2023
2,820249429;2,455556006;2,826024687;1,696838942;23/03/2023
2,861751738;2,49169155;2,867758069;1,721022084;24/03/2023
2,871997834;2,500612698;2,881047708;1,736549543;27/03/2023
2,895790102;2,521328329;2,911105997;1,760732741;28/03/2023
2,898139501;2,523373921;2,913369654;1,758700327;29/03/2023
2,933359556;2,554039584;2,958232875;1,785328547;30/03/2023
2,8990012;2,524124192;2,940576017;1,771418982;31/03/2023
2,879535016;2,507175228;2,915006923;1,749874236;03/04/2023
2,906857018;2,530964154;2,969528779;1,778762854;04/04/2023
2,876828877;2,504819026;2,9498185;1,766435415;05/04/2023
2,882229651;2,509521413;2,955812506;1,766613028;06/04/2023
2,902732863;2,527373304;2,960437173;1,774338077;10/04/2023
2,975914676;2,591091796;3,015922717;1,814971851;11/04/2023
3,00947021;2,620308181;3,049707567;1,825352294;12/04/2023
3,009935087;2,620712944;3,048675601;1,827683723;13/04/2023
3,009057201;2,619948579;3,050037138;1,828046051;14/04/2023
2,99813577;2,610439425;3,052485286;1,826804852;17/04/2023
3,002120128;2,613908556;3,036990561;1,81663061;18/04/2023
2,97297576;2,588532918;3,010482679;1,789506954;19/04/2023
2,983351261;2,597566738;3,019745807;1,795354166;20/04/2023
2,977217557;2,592226198;3,015159841;1,77999401;24/04/2023
2,960821282;2,577950166;3,005016643;1,775853251;25/04/2023
2,949377764;2,567986437;2,994854458;1,770568571;26/04/2023
2,962012165;2,578987053;3,008529691;1,785860373;27/04/2023
2,992381704;2,605429432;3,047862193;1,800803665;28/04/2023
2,958135095;2,575611336;3,014408973;1,775501227;02/05/2023
2,962143212;2,579101154;3,021523207;1,776233288;03/05/2023
2,957938482;2,575440148;3,024400153;1,781288688;04/05/2023
3,010705775;2,621383972;3,063846055;1,817684845;05/05/2023
3,02480963;2,633664022;3,065972806;1,812805917;08/05/2023
3,032037262;2,639957031;3,075924361;1,824097079;09/05/2023
3,03891841;2,645948362;3,099388616;1,84112755;10/05/2023
3,041394511;2,648104272;3,113895661;1,858801429;11/05/2023
3,039476038;2,646433881;3,119796441;1,85568021;12/05/2023
3,06370687;2,667531365;3,142851823;1,86757527;15/05/2023
3,046114219;2,652213663;3,121646327;1,847918648;16/05/2023
3,063783893;2,667598427;3,116607144;1,84966507;17/05/2023
3,097667828;2,697100747;3,132811067;1,858038756;18/05/2023
3,099425301;2,698630957;3,149269344;1,875381639;19/05/2023
3,087400428;2,68816105;3,142579107;1,875716965;22/05/2023
3,088036442;2,688714819;3,138984704;1,865780463;23/05/2023
3,061288473;2,665425696;3,12937514;1,854699036;24/05/2023
3,084152699;2,685333293;3,159977485;1,877793462;25/05/2023
3,10083816;2,699861116;3,167050335;1,884419086;26/05/2023
3,101338571;2,700296817;3,165681534;1,876829212;29/05/2023
